ESC. BAS. Nº 2548,2,4,55,1,CHORE,SAN PEDRO,COL.CARAGUATAY-MI,ALFONSO LOMA,5000
ESC. BAS. Nº 4815,2,4,56,1,CHORE,SAN PEDRO,COL. COCUERA,10000
ESC. BAS. Nº 4983 SAN JUAN,2,4,57,1,CHORE,SAN PEDRO,COL.YEPOPYJHY,98540792
ESC. BAS. Nº 6614,2,4,58,1,CHORE,SAN PEDRO,COL.YEPOPYJHY,100105008
ESC. BAS. Nº 4979,2,4,59,1,CHORE,SAN PEDRO,COL.AQUIDABAN NIGUI-BºSAN PABLO,5000
ESC. BAS. Nº 4979,2,4,59,2,CHORE,SAN PEDRO,COL.AQUIDABAN NIGUI-Bº SAN PABLO,5000
ESC. BAS. Nº 4980 SAN MIGUEL,2,4,60,1,CHORE,SAN PEDRO,COL. KOE PYTA,10000
ESC. BAS. Nº 3873,2,4,61,1,CHORE,SAN PEDRO,COL.YCUA PORÁ,14450
COLEGIO POLITECNICO DE CHORE,2,4,62,1,CHORE,SAN PEDRO,COLONIA LIBERACION,25000
ESC. BAS. Nº 3405,2,4,63,1,CHORE,SAN PEDRO,COL.COE POTI-CALLE ROSARINA,10000
ESC. BAS. Nº 1482,2,4,64,1,CHORE,SAN PEDRO,COL.COCUERA-SANTA LUCIA,104694272
ESC. BAS. Nº 4809,2,4,65,1,CHORE,SAN PEDRO,COL. COCUERA,10050
ASIENTO COLONIA AQUIDABAN NIGUI,2,4,66,1,CHORE,SAN PEDRO,COL. AQUIDABAN NIGUI,5000
COLEGIO TECNICO DE LA ZONA INDUSTRIAL CUE,2,4,67,1,CHORE,SAN PEDRO,COL.INDUSTRIAL CUE-NUCLEAR 2,10000
COLEGIO NACIONAL DE CHORE,2,4,68,1,CHORE,SAN PEDRO,COL.YEPOPYJHY,41222296
ESC. BAS. Nº 4991,2,4,69,1,CHORE,SAN PEDRO,COL. TORO PIRU,69996776
ESC. BAS. Nº 4990 SAN JUAN,2,4,70,1,CHORE,SAN PEDRO,COL. TORO PIRU,99988112
ESC. BAS. Nº 4988,2,4,71,1,CHORE,SAN PEDRO,COL.TORO PIRU,101499840
ESC. BAS. Nº 3874,2,4,72,1,CHORE,SAN PEDRO,COL.YKUA PORA,10000
ESC. BAS. Nº 2930,2,4,73,1,CHORE,SAN PEDRO,COL.COCUERA,14000
ESC,2,4,74,1,CHORE,SAN PEDRO,COL.COCUERA,49976400
ESC. BAS. Nº 12136,2,4,75,1,CHORE,SAN PEDRO,COL.LIS.GUARRA-B° SANTO DOMINGO,10000
ESC. BAS. Nº 4045 8 DE AGOSTO,2,4,76,1,CHORE,SAN PEDRO,COL.LISIADOS DE LA GUERRA DEL CHACO,9230
ESC. BAS. Nº 2545 SAN JOSE Y COLEGIO NACIONAL  19 DE MARZO,2,4,77,1,CHORE,SAN PEDRO,COL. AQUIDABAN NIGUI,10000
ESC. BAS. Nº 3869 INMACULADA CONCEPCION,2,4,78,1,CHORE,SAN PEDRO,BARRIO 8 DE DICIEMBRE,4000
ESC. BAS. Nº 6161 VIRGEN DE FATIMA,2,4,79,1,CHORE,SAN PEDRO,BARRIO VIRGEN DE FATIMA,10000
COLEGIO NACIONAL GRAL.ELIZARDO AQUINO,2,5,1,1,GRAL. AQUINO,SAN PEDRO,GRAL. E. AQUINO,10000
COLEGIO NACIONAL SANTA CLARA,2,5,2,1,GRAL. AQUINO,SAN PEDRO,COLONIA GRAL. AQUINO,3422
ESC. BAS. Nº 2948,2,5,3,1,GRAL. AQUINO,SAN PEDRO,COLONIA GRAL. AQUINO,10000
ESC. BAS. Nº 1621,2,5,4,1,GRAL. AQUINO,SAN PEDRO,COLONIA GRAL. E. AQUINO,10010
ESC. BAS. Nº 34,2,5,5,1,GRAL. AQUINO,SAN PEDRO,COLONIA GRAL. E. AQUINO,14418
ESC. BAS. Nº 497 Y COLEGIO NACIONAL  TTE.ROJAS SILVA,2,5,6,1,GRAL. AQUINO,SAN PEDRO,JHUGUA REY,20000
ESC. BAS. Nº 1623,2,5,7,1,GRAL. AQUINO,SAN PEDRO,COL.GRAL. AQUINO,12513
ESC. BAS. Nº 3466,2,5,8,1,GRAL. AQUINO,SAN PEDRO,COL.YURUYJHEI,10024
ESC. BAS. Nº 2949,2,5,9,1,GRAL. AQUINO,SAN PEDRO,COL.GRAL.AQUINO,10005
ESC. BAS. Nº 4428 SAN RAFAEL,2,5,10,1,GRAL. AQUINO,SAN PEDRO,COLONIA,10000
ESC. BAS. Nº 2945,2,5,11,1,GRAL. AQUINO,SAN PEDRO,,1047
ESCUELA NACIONAL DE COMERCIO,2,5,12,1,GRAL. AQUINO,SAN PEDRO,,20000
ESC. BAS. Nº 1759 Y LIC. NAC. VIRGEN DE FATIMA,2,5,13,1,GRAL. AQUINO,SAN PEDRO,,14775
LIC.NAC. JHUGUA MERCEDES,2,5,14,1,GRAL. AQUINO,SAN PEDRO,,10000
LICEO NACIONAL SAN FRANCISCO,2,5,15,1,GRAL. AQUINO,SAN PEDRO,COLONIA ÑANDEYARA.,4975
ESC. BAS. Nº 1945,2,5,16,1,GRAL. AQUINO,SAN PEDRO,SOLARES URBANOS,8966
ESC. BAS. Nº 4968,2,5,17,1,GRAL. AQUINO,SAN PEDRO,COLONIA YURUJHEY,7826
ESC. BAS. Nº 2950 MARIA AUXILIADORA,2,5,18,1,GRAL. AQUINO,SAN PEDRO,COLONIA YURUJHEY,9560
ESC. BAS. Nº 3463,2,5,19,1,GRAL. AQUINO,SAN PEDRO,GRAL. E. AQUINO,5199
COLEGIO NACIONAL DR. EUSEBIO AYALA,2,5,20,1,GRAL. AQUINO,SAN PEDRO,GRAL. E. AQUINO,10000
ESC. BAS. Nº 4426,2,5,21,1,GRAL. AQUINO,SAN PEDRO,SANTA CLARA,2500
LICEO NACIONAL VIRGEN DE FATIMA,2,5,22,1,GRAL. AQUINO,SAN PEDRO,GRAL. E. AQUINO,4919
COLEGIO NACIONAL DE PINDOTY,2,5,23,1,GRAL. AQUINO,SAN PEDRO,GRAL. E. AQUINO,10000
ESC. BAS. Nº 4433 GRAL B. CABALLERO,2,5,24,1,GRAL. AQUINO,SAN PEDRO,JHUGUA REY,10000
ESC. BAS. Nº 1758,2,5,25,1,GRAL. AQUINO,SAN PEDRO,YURUJHEI,10000
ESC. BAS. Nº 2791,2,5,26,1,GRAL. AQUINO,SAN PEDRO,SAN LUIS,10000
ESC. BAS. Nº 977,2,5,27,1,GRAL. AQUINO,SAN PEDRO,COSTA PUCU,6254
ESC. BAS. Nº 4425,2,5,28,1,GRAL. AQUINO,SAN PEDRO,3 DE MAYO SANTA CLARA,10000
ESC. BAS. Nº 635,2,5,29,1,GRAL. AQUINO,SAN PEDRO,JHUGUA POI,20000
ESC. BAS. Nº 2624 DON JUAN GRECO,2,5,30,1,GRAL. AQUINO,SAN PEDRO,CIA. 1 DE MARZO,2500
ESC. BAS. Nº 2624"DON JUAN GRECO",2,5,30,2,GRAL. AQUINO,SAN PEDRO,MUNICIPIO,2500
ESC. BAS. Nº 1643,2,5,31,1,GRAL. AQUINO,SAN PEDRO,COLONIA YURUJHEI,4988
ESC. BAS. Nº 4427 JESUS BUEN PASTOR,2,5,32,1,GRAL. AQUINO,SAN PEDRO,BARRIO BUEN PASTOR,5000
ESC. BAS. Nº 2953,2,5,33,1,GRAL. AQUINO,SAN PEDRO,GRAL.AQUINO (CAMPO VIRGEN),10000
ESC. BAS. Nº 2625 RUFINO GONZALEZ CABRERA,2,5,34,1,GRAL. AQUINO,SAN PEDRO,COLONIA GRAL.AQUINO,10000
ESC. BAS. Nº 4436 SAN ANTONIO DE PADUA,2,5,35,1,GRAL. AQUINO,SAN PEDRO,COLONIA MBARETE,10000
ESC. BAS. Nº 2710,2,5,36,1,GRAL. AQUINO,SAN PEDRO,JHUGUA GUAZU,4335
ESC. BAS. Nº 4966 "SAGRADA FAMILIA",2,5,37,1,GRAL. AQUINO,SAN PEDRO,BºSAGRADA FAMILIA,10000
MINISTERIO DE EDUCACION Y CULTO,2,5,40,1,GRAL. AQUINO,SAN PEDRO,YETYTY,9961
ESC. BAS. Nº 1882 DON FRANCISCO CABALLERO L.,2,5,41,1,GRAL. AQUINO,SAN PEDRO,COLONIA,7840
ESC. BAS. Nº 1760,2,5,42,1,GRAL. AQUINO,SAN PEDRO,CNIA.ñANDEYARA,8713
ESC. BAS. Nº 1947 CALLE SAN FRANCISCO,2,5,43,1,GRAL. AQUINO,SAN PEDRO,CALLE SAN FRANCISCO,5000
ESC. BAS. Nº 978,2,5,44,1,GRAL. AQUINO,SAN PEDRO,GRAL.AQUINO,10000
COLEGIO NACIONAL,2,5,45,1,GRAL. AQUINO,SAN PEDRO,COL.JHURUJHEI,7458
ESC.NAC. DE COMERCIO,2,5,46,1,GRAL. AQUINO,SAN PEDRO,SANTA CLARA,3856
ESC. BAS. Nº 1946 Y COLEGIO NACIONAL MBARETE,2,5,47,1,GRAL. AQUINO,SAN PEDRO,COL.MBARETE,10000
ESC. BAS. Nº 99 GRAL E. AQUINO,2,5,48,1,GRAL. AQUINO,SAN PEDRO,GRAL. AQUINO,9916
ESC. BAS. Nº 1883,2,5,49,1,GRAL. AQUINO,SAN PEDRO,COL.GRAL.AQUINO,5483
ESC. BAS. Nº 2946,2,5,50,1,GRAL. AQUINO,SAN PEDRO,COL.ÑANDE YARA,87062408
ESC. BAS. Nº 6612,2,5,51,1,GRAL. AQUINO,SAN PEDRO,COL.YKUA PINDO,9600
ESC. BAS. Nº 1275,2,5,52,1,GRAL. AQUINO,SAN PEDRO,COL. GRAL. AQUINO,10000
ESC. BAS. Nº 1948,2,5,53,1,GRAL. AQUINO,SAN PEDRO,COL.YETYTY- PU,15544
ESC. BAS. Nº 4424,2,5,54,1,GRAL. AQUINO,SAN PEDRO,MUNICIPIO,8500
LIC.NAC. SANTO TOMAS,2,5,55,1,GRAL. AQUINO,SAN PEDRO,COL.GRAL. AQUINO,98480776
ESC. BAS. Nº 363,2,5,56,1,GRAL. AQUINO,SAN PEDRO,COL.GRAL.AQUINO-SANTA ROSA,10580
ESC. BAS. Nº 570,2,5,57,1,GRAL. AQUINO,SAN PEDRO,COL.GRAL. AQUINO-ARAZA PETY,122169416
ESC. BAS. Nº 2215,2,5,58,1,GRAL. AQUINO,SAN PEDRO,CÑIA SAN FRANCISCO,10000
ESC. BAS. Nº 4969 VIRGEN DEL ROSARIO,2,5,59,1,GRAL. AQUINO,SAN PEDRO,CHAMORRO CUE,10000
ESC. DEL LUGAR,2,5,60,1,GRAL. AQUINO,SAN PEDRO,COL.GRAL. AQUINO,109720328
COLEGIO NACIONAL DE GENERAL RESQUIN,2,6,1,1,GRAL. RESQUIN,SAN PEDRO,GRAL. R.I. RESQUIN,2500
ESC. BAS. Nº 997,2,6,2,1,GRAL. RESQUIN,SAN PEDRO,GRAL. F.I. RESQUIN,10200
LICEO NACIONAL SAN JOSE,2,6,3,1,GRAL. RESQUIN,SAN PEDRO,COL.SAN VICENTE 13 ZONA 3,10004
ESC. BAS. Nº 4517,2,6,4,1,GRAL. RESQUIN,SAN PEDRO,COL.YBYPE,9999
ESC. BAS. Nº 1610,2,6,5,1,GRAL. RESQUIN,SAN PEDRO,YBYPE,142992224
ESC. BAS. Nº 4491,2,6,6,1,GRAL. RESQUIN,SAN PEDRO,NARANJITO,10000
ESC. BAS. Nº 4484,2,6,7,1,GRAL. RESQUIN,SAN PEDRO,COL.NARANJITO,9000
ESC. BAS. Nº 2712,2,6,8,1,GRAL. RESQUIN,SAN PEDRO,SAN VICENTE,125093304
ESC. BAS. Nº 4494,2,6,9,1,GRAL. RESQUIN,SAN PEDRO,COL.SAN VICENTE,97936416
ESC. BAS. Nº 3057,2,6,10,1,GRAL. RESQUIN,SAN PEDRO,ESTRELLITA,199997136
ESC. BAS. Nº 4001 SAN JOSE,2,6,11,1,GRAL. RESQUIN,SAN PEDRO,SAN JOSE DEL NORTE,10000
ESC. BAS. Nº 4128,2,6,12,1,GRAL. RESQUIN,SAN PEDRO,SAN VICENTE,10144
ESC. BAS. Nº 5005,2,6,13,1,GRAL. RESQUIN,SAN PEDRO,SAN VICENTE,19717
ESC. BAS. Nº 4129,2,6,14,1,GRAL. RESQUIN,SAN PEDRO,SAN VICENTE,8848
COLEGIONAC.GRAL.MARCIAL SAMANIEGO,2,6,15,1,GRAL. RESQUIN,SAN PEDRO,COL.NARANJITO,5000
ESC. BAS. Nº 4497,2,6,16,1,GRAL. RESQUIN,SAN PEDRO,COL.SAN VICENTE,86436480
ESC. BAS. Nº 1692,2,6,17,1,GRAL. RESQUIN,SAN PEDRO,NARANJITO,18900
ESC. BAS. Nº 3625,2,6,18,1,GRAL. RESQUIN,SAN PEDRO,COL.SAN VICENTE,104039992
LICEO NACIONAL SAN LORENZO,2,6,19,1,GRAL. RESQUIN,SAN PEDRO,COL.NARANJITO,8000
COLEGIONAC. ROBERTO L. PETTIT,2,6,20,1,GRAL. RESQUIN,SAN PEDRO,COL.NARANJITO,99129232
ESC. BAS. Nº 4495 COSTA RICA,2,6,21,1,GRAL. RESQUIN,SAN PEDRO,COL.SAN VICENTE,10000
ESC. BAS. Nº 4496,2,6,22,1,GRAL. RESQUIN,SAN PEDRO,COL.SAN VICENTE,99901584
ESC,2,6,23,1,GRAL. RESQUIN,SAN PEDRO,COL.8 DE DICIEMBRE,93183376
SUPERVISION ESCOLAR ZONA 10,2,6,24,1,GRAL. RESQUIN,SAN PEDRO,MUNICIPIO,600
ESC. BAS. Nº 4504 LA CANDELARIA,2,6,25,1,GRAL. RESQUIN,SAN PEDRO,COL.ARA VERA,102407816
ESC. BAS. Nº 4503,2,6,26,1,GRAL. RESQUIN,SAN PEDRO,COL.ARA VERA,94804944
LIC.NAC. ESTRELLITA,2,6,27,1,GRAL. RESQUIN,SAN PEDRO,COL.ESTRELLITA,193946016
ESC. BAS. Nº 3728 LUIS M. MONTEBRUNO ALONSO,2,6,28,1,GRAL. RESQUIN,SAN PEDRO,CALLE 1 DE MAYO,5000
COLEGIO NACIONAL  GRAL. ISIDORO RESQUIN,2,6,29,1,GRAL. RESQUIN,SAN PEDRO,BARRIO VIRGEN DE FATIMA,1250
COLEGIO NACIONAL DE YHOAYJHU,2,7,1,1,GUAYAYBI,SAN PEDRO,REPATRIADOS DEL NORTE,10000
ESC. BAS. Nº 3470,2,7,2,1,GUAYAYBI,SAN PEDRO,COL.SANTO DOMINGO DEL CAPIIBARY,9237
ESC. BAS. Nº 2732,2,7,3,1,GUAYAYBI,SAN PEDRO,COLONIA SAN FRANCISCO.,4000
LICEO NACIONAL SAN JOSE,2,7,4,1,GUAYAYBI,SAN PEDRO,COLONIA EX-MATIAUDA,9984
ESC. BAS. Nº 3940 SAN RAFAEL,2,7,5,1,GUAYAYBI,SAN PEDRO,EX-MATIAUDA,3929
LICEO SANTO DOMINGO DEL CAPIIBARY,2,7,6,1,GUAYAYBI,SAN PEDRO,SANTO DOMINGO DEL CAPIIBARY,10100
ESC. BAS. Nº 2748,2,7,7,1,GUAYAYBI,SAN PEDRO,COLONIA DEFENSORES DEL CHACO,9373
LIC.NAC.JUAN DE ZALAZAR Y ESPINOZA,2,7,8,1,GUAYAYBI,SAN PEDRO,CñIA.SAN PEDRO,9100
LICEO NACIONAL SANTA CLARA,2,7,9,1,GUAYAYBI,SAN PEDRO,CNIA.YOAYHU,100002496
ESC. BAS. Nº 2550 HEROES DEL CHACO,2,7,10,1,GUAYAYBI,SAN PEDRO,COL.YOAIJHY BARRIO NAVIDAD,4000
ESC. BAS. Nº 2550 HEROES DEL CHACO,2,7,10,2,GUAYAYBI,SAN PEDRO,COL.YOAIJHY-BARRIO NAVIDAD,4000
ESC. BAS. Nº 3875 SAN RAMON,2,7,11,1,GUAYAYBI,SAN PEDRO,GUAYAIBI,9999
ESC. BAS. Nº 3876 SAN FRANCISCO DE ASIS,2,7,12,1,GUAYAYBI,SAN PEDRO,COL.DEFENSORES DEL CHACO,10000
ESC. BAS. Nº 4801 NTA.SRA DE LOURDES,2,7,13,1,GUAYAYBI,SAN PEDRO,COL. DEFENSORES DEL CHACO,6000
ESC. BAS. Nº 2747,2,7,14,1,GUAYAYBI,SAN PEDRO,COL. DEFENSORES DEL CHACO,10000
ESC. BAS. Nº 2559,2,7,15,1,GUAYAYBI,SAN PEDRO,COL.VICTOR VASCONSELLOS,99813640
ESC. BAS. Nº 2694 CALLE 4000,2,7,16,1,GUAYAYBI,SAN PEDRO,COL. DEF DEL CHACO-3RA. FRACCION,10000
ESC. BAS. Nº 2733,2,7,17,1,GUAYAYBI,SAN PEDRO,COL.DEF CHACO CALLE 2000-Bº FATIMA,5040
ESC. BAS. Nº 2733,2,7,17,2,GUAYAYBI,SAN PEDRO,COL.DEF CHACO CALLE 2000-Bº FATIMA,4960
ESC. BAS. Nº 6169 SAN FRANCISCO DE ASIS,2,7,18,1,GUAYAYBI,SAN PEDRO,COL.TACURUTY,10011
ESC. BAS. Nº 3938,2,7,19,1,GUAYAYBI,SAN PEDRO,CÑIA. CARAYAO I,3500
ESC. BAS. Nº 4802,2,7,20,1,GUAYAYBI,SAN PEDRO,COL.DEF. DEL CHACO-CALLE SAN MARCOS,4000
ESC. BAS. Nº 2701 SAN LUIS,2,7,21,1,GUAYAYBI,SAN PEDRO,COL.SAN LUIS,165765
ESC. BAS. Nº 4747,2,7,22,1,GUAYAYBI,SAN PEDRO,COL.YOAJHU-CALLE 1 DE MARZO ESTE,10000
ESC. BAS. Nº 3833 DR. BLAS GARAY,2,7,23,1,GUAYAYBI,SAN PEDRO,CALLE 2000 TAVAI,10000
ESC. BAS. Nº 1480 MCAL. F. SOLANO LOPEZ,2,7,24,1,GUAYAYBI,SAN PEDRO,COLONIA DEFENSORES DEL CHACO,4200
ESC. BAS. Nº 1480 MCAL. F. SOLANO LOPEZ,2,7,24,2,GUAYAYBI,SAN PEDRO,COLONIA DEFENSORES DEL CHACO-SAN MIGUEL,5800
ESC. BAS. Nº 4804 SAN FELIPE,2,7,25,2,GUAYAYBI,SAN PEDRO,BARRIO SAN PEDRO,2000
ESC. BAS. Nº 1490 VICTORIA DE BOQUERON,2,7,26,2,GUAYAYBI,SAN PEDRO,BARRIO SAN PEDRO CALLE SAN MIGUEL,2500
ESC. BAS. Nº 3939 ALBARINO AÑASCO GARCIA,2,7,27,2,GUAYAYBI,SAN PEDRO,BARRIO DIOCESANO,10000
PROPIEDAD EN BOQUERON,2,8,1,1,ITACURUBI DEL ROSARIO,SAN PEDRO,BOQUERON,50000
ESC. BAS. Nº 1762,2,8,2,1,ITACURUBI DEL ROSARIO,SAN PEDRO,CAROLINA,4328
COLEGIO NAC. MCAL. FRANCISCO S. LOPEZ,2,8,3,1,ITACURUBI DEL ROSARIO,SAN PEDRO,ITACURUBI DEL ROSARIO,8542
COLEGIONAC.DR.G R. DE FRANCIA,2,8,4,1,ITACURUBI DEL ROSARIO,SAN PEDRO,AGUAPEY,9109
ESC. BAS. Nº 628 Y LIC.NAC.SAN ALFREDO,2,8,5,1,ITACURUBI DEL ROSARIO,SAN PEDRO,COL.SAN ALFREDO,12930
ESC. BAS. Nº 1997,2,8,6,1,ITACURUBI DEL ROSARIO,SAN PEDRO,COLONIA MBARETE,8000
ESC. BAS. Nº 1949,2,8,7,1,ITACURUBI DEL ROSARIO,SAN PEDRO,COLONIA ABDON CASTIGLIONI,9200
ESC. BAS. Nº 2217,2,8,8,1,ITACURUBI DEL ROSARIO,SAN PEDRO,BARRIO SAN JOSE,4068
ESC. BAS. Nº 4437,2,8,9,1,ITACURUBI DEL ROSARIO,SAN PEDRO,BARRIO SAN RAFAEL,2921
ESC. BAS. Nº 4432,2,8,10,1,ITACURUBI DEL ROSARIO,SAN PEDRO,COLONIA MBARETE,10000
ESC. BAS. Nº 1624,2,8,11,1,ITACURUBI DEL ROSARIO,SAN PEDRO,COLONIA RIO RUGUA,10000
ESC. BAS. Nº 1884,2,8,12,1,ITACURUBI DEL ROSARIO,SAN PEDRO,GRAL.JUAN A.CACERES,11000
ESC. BAS. Nº 2216,2,8,13,1,ITACURUBI DEL ROSARIO,SAN PEDRO,GRAL.AQUINO,99874352
ESC. BAS. Nº 2955,2,8,14,1,ITACURUBI DEL ROSARIO,SAN PEDRO,GRAL.E.AQUINO,72109344
ESC. BAS. Nº 1761,2,8,15,1,ITACURUBI DEL ROSARIO,SAN PEDRO,TUYANGO,5727
ESC. BAS. Nº 659,2,8,16,1,ITACURUBI DEL ROSARIO,SAN PEDRO,AGUAPEY,15931
ESC. BAS. Nº 2626,2,8,17,1,ITACURUBI DEL ROSARIO,SAN PEDRO,COL.RAMOS CUE,73306688
ESC. BAS. Nº 4438,2,8,18,1,ITACURUBI DEL ROSARIO,SAN PEDRO,COL. GRAL AQUINO,80869696
ESC. BAS. Nº 4965,2,8,19,1,ITACURUBI DEL ROSARIO,SAN PEDRO,CÑIA.CASTIGLIONI,5000
ESC. BAS. Nº 2627,2,8,20,1,ITACURUBI DEL ROSARIO,SAN PEDRO,COL.ABDON CASTIGLIONI,64009428
ESC. DE LA COMPAÑIA BARRERO,2,8,21,1,ITACURUBI DEL ROSARIO,SAN PEDRO,BARRERO,5000
ESC. BAS. Nº 637 PANCHITO LOPEZ,2,8,22,1,ITACURUBI DEL ROSARIO,SAN PEDRO,YCUA PINDO,8250
ESC. BAS. Nº 14848 NUESTRA SEÑORA DEL CARMEN,2,8,23,1,ITACURUBI DEL ROSARIO,SAN PEDRO,MUNICIPIO,648
ESC. BAS. Nº 2954,2,8,24,1,ITACURUBI DEL ROSARIO,SAN PEDRO,COL.NUCLEO RURAL-CAPILLA JHUGUÀ,10000
ESC. BAS. Nº 2954,2,8,24,2,ITACURUBI DEL ROSARIO,SAN PEDRO,COL.NUCLEO RURAL-CAPILLA JHUGUÀ,6972
ESC. BAS. Nº 232 PROF.MARCELINO MACHUCA M.,2,9,1,1,LIMA,SAN PEDRO,LIMA,48400
ESC. BAS. Nº 4483,2,9,2,1,LIMA,SAN PEDRO,COLONIA SUSANA LUGAR PALOMA,3500
ESC. BAS. Nº 6617,2,9,3,1,LIMA,SAN PEDRO,COL.MAYOR HERMOSA,4206845
ESC. BAS. Nº 2639 CARUMBEY,2,9,4,1,LIMA,SAN PEDRO,CARUMBEY,5041
ESC. BAS. Nº 1690 Y LIC.NAC.SGTO.F.MONTANIA,2,9,5,1,LIMA,SAN PEDRO,COLONIA MAYOR HERMOSA,20000
ESC. BAS. Nº 2275 COSTA PUCU,2,9,6,1,LIMA,SAN PEDRO,COLONIA MAYOR HERMOSA,4800
ESC. BAS. Nº 996,2,9,7,1,LIMA,SAN PEDRO,COLONIA MAYOR HERMOSA,10000
INSTITUTO DE FORMACION DOCENTE,2,9,8,1,LIMA,SAN PEDRO,LIMA,10000
ESC. BAS. Nº 2276,2,9,9,1,LIMA,SAN PEDRO,COLONIA MAYOR HERMOSA,10000
LICEO NACIONAL COSTA PUCU,2,9,10,1,LIMA,SAN PEDRO,LIMA,10000
ESC. BAS. Nº 3623,2,9,11,1,LIMA,SAN PEDRO,COL.PRIMAVERA,99999984
ESC. BAS. Nº 4517,2,9,12,1,LIMA,SAN PEDRO,COL. YBYPE,9999
ESC. BAS. Nº 2274,2,9,13,1,LIMA,SAN PEDRO,MUNICIPIO,13000
ESC. BAS. Nº 3624,2,9,14,1,LIMA,SAN PEDRO,CNIA.PRIMAVERA,10705
ESC. BAS. Nº 5002 NIÑOS MARTIRES DE ACOSTA ÑU,2,9,15,1,LIMA,SAN PEDRO,COL.PRIMAVERA,97641576
ESC. BAS. Nº 2273,2,9,16,1,LIMA,SAN PEDRO,COL.MAYOR HERMOSA,39376664
ESC. BAS. Nº 2273,2,9,16,2,LIMA,SAN PEDRO,COL.MAYOR HERMOSA-COSTA PUCU Nº 2,54784544
SUPERVISION ESCOLARA BASICA ZONA E,2,9,17,1,LIMA,SAN PEDRO,MUNICIPIO,1200
ESC,2,9,18,1,LIMA,SAN PEDRO,COL.PRIMAVERA,78558424
ESC. BAS. Nº 4516 SAN JOSE,2,9,19,1,LIMA,SAN PEDRO,COL. YBYPE,10000
LICEO NACIONAL DE YBYPE,2,9,20,1,LIMA,SAN PEDRO,COL. YBYPE,10000
ESC. BAS. Nº 4002 SAN FELIPE,2,9,21,1,LIMA,SAN PEDRO,COL. MAYOR HERMOSA,50069168
ESC. BAS. Nº 4519,2,9,22,1,LIMA,SAN PEDRO,COL.SANTA BARBARA,106812320
ESC,2,9,23,1,LIMA,SAN PEDRO,COL.NARANJITO,18300
COLEGIO NACIONAL MARIA AUXILIADORA,2,9,24,1,LIMA,SAN PEDRO,COL.PRIMAVERA,12706
ESC. BAS. Nº 3422,2,9,25,1,LIMA,SAN PEDRO,COL.PRIMAVERA,9364
ESC. BAS. Nº 4523,2,9,26,1,LIMA,SAN PEDRO,COL.PRIMAVERA,2500
ESC. BAS. Nº 4523,2,9,27,1,LIMA,SAN PEDRO,COL.PRIMAVERA,15344
COLEGIO NACIONAL SANTA ROSA,2,10,1,1,NUEVA GERMANIA,SAN PEDRO,COLONIA SANTA ROSA DEL AGUARAY,6692
ESC. BAS. Nº 995 Y COLEGIO NAC. ARROYO ATA,2,10,2,1,NUEVA GERMANIA,SAN PEDRO,COLONIA NUEVA GERMANIA,39947
COLEGIONAC. CORORO I,2,10,3,1,NUEVA GERMANIA,SAN PEDRO,COL.CORORO I,7977
ESC. BAS. Nº 2634,2,10,4,1,NUEVA GERMANIA,SAN PEDRO,COL.SANTA BARBARA,8610
ESC. BAS. Nº 236 Y COLEGIONAC.B.CABABALLERO,2,10,5,1,NUEVA GERMANIA,SAN PEDRO,MUNICIPIO,6721
ESC. BAS. Nº 236 Y COLEGIONAC.B.CABABALLERO,2,10,5,2,NUEVA GERMANIA,SAN PEDRO,MUNICIPIO,88556152
ESC. BAS. Nº 2636,2,10,6,1,NUEVA GERMANIA,SAN PEDRO,CÑIA. SANTA ROSA DEL AGUARAY,10000
ESC. BAS. Nº 3706,2,10,7,1,NUEVA GERMANIA,SAN PEDRO,ISLA SOLA,9742
ESC. BAS. Nº 6602,2,10,8,1,NUEVA GERMANIA,SAN PEDRO,RINCON,10000
ESC. BAS. Nº,2,10,9,1,NUEVA GERMANIA,SAN PEDRO,COL.CORORO I,7977
ESC. BAS. Nº 948 SANTA ROSA,2,10,10,1,NUEVA GERMANIA,SAN PEDRO,COL.STA.ROSA DEL AGUARAY,20910
ESC. BAS. Nº 3242,2,10,11,1,NUEVA GERMANIA,SAN PEDRO,SAN MIGUEL DEL NORTE,10000
ESC. BAS. Nº 2272,2,10,12,1,NUEVA GERMANIA,SAN PEDRO,COLONIA PROSPERIDAD,10000
ESC. BAS. Nº 5000 SAN JORGE,2,10,13,1,NUEVA GERMANIA,SAN PEDRO,COL.CORORO I,46889400
ESC. BAS. Nº 3243,2,10,14,1,NUEVA GERMANIA,SAN PEDRO,CORORO-I,7977
ESC. BAS. Nº 3548 CURUPAYTY,2,10,15,1,NUEVA GERMANIA,SAN PEDRO,COL.TAVA GUARANI,1
ESC. BAS. Nº 4513,2,10,16,1,NUEVA GERMANIA,SAN PEDRO,COLONIA CORORO I,8897
ESC. BAS. Nº 2633,2,10,17,1,NUEVA GERMANIA,SAN PEDRO,COL.NUEVA GERMANIA-COROROI,12746
ESC. BAS. Nº 4130 PROF EULOGIA DE SALDIVAR,2,10,18,1,NUEVA GERMANIA,SAN PEDRO,COL.CORORO I,99254616
MEC.,2,10,19,1,NUEVA GERMANIA,SAN PEDRO,COL.COROROI-LOMA PUCU,9200
ESC. BAS. Nº 4512,2,10,20,1,NUEVA GERMANIA,SAN PEDRO,COL.COROROI-2ºLINEA,9939
